split_a,mode,metric,distance,value,n_pairs
1,fixed,reach_long_by_dist,2,1.0,34
1,fixed,reach_long_by_dist,3,1.0,32
1,fixed,reach_long_by_dist,4,1.0,30
1,fixed,reach_long_by_dist,5,1.0,28
1,fixed,reach_long_by_dist,6,1.0,26
1,fixed,reach_long_by_dist,7,1.0,24
1,fixed,reach_long_by_dist,8,1.0,22
1,fixed,reach_long_by_dist,9,0.95,20
1,fixed,reach_long_by_dist,10,0.8889,18
1,fixed,reach_long_by_dist,11,0.9375,16
1,fixed,reach_long_by_dist,12,0.6429,14
1,fixed,reach_long_by_dist,13,0.75,12
1,fixed,reach_long_by_dist,14,0.8,10
1,fixed,reach_long_by_dist,15,1.0,8
1,fixed,reach_long_by_dist,16,1.0,6
1,fixed,reach_long_by_dist,17,1.0,4
1,fixed,reach_long_by_dist,18,1.0,2
1,fixed,exact,,0.0,
1,fixed,reach_long,,0.9591,
1,fixed,reach_short,,nan,
1,fixed,cut,,1.0,
1,fixed,pred_positive_rate,,0.87,
4,fixed,reach_long_by_dist,1,1.0,30
4,fixed,reach_long_by_dist,2,1.0,28
4,fixed,reach_long_by_dist,3,1.0,26
4,fixed,reach_long_by_dist,4,1.0,24
4,fixed,reach_long_by_dist,5,1.0,22
4,fixed,reach_long_by_dist,6,1.0,20
4,fixed,reach_long_by_dist,7,1.0,18
4,fixed,reach_long_by_dist,8,1.0,16
4,fixed,reach_long_by_dist,9,1.0,14
4,fixed,reach_long_by_dist,10,1.0,12
4,fixed,reach_long_by_dist,11,1.0,10
4,fixed,reach_long_by_dist,12,1.0,8
4,fixed,reach_long_by_dist,13,1.0,6
4,fixed,reach_long_by_dist,14,1.0,4
4,fixed,reach_long_by_dist,15,1.0,2
4,fixed,exact,,1.0,
4,fixed,reach_long,,1.0,
4,fixed,reach_short,,1.0,
4,fixed,cut,,1.0,
4,fixed,pred_positive_rate,,0.68,
7,fixed,reach_long_by_dist,1,1.0,24
7,fixed,reach_long_by_dist,2,1.0,22
7,fixed,reach_long_by_dist,3,1.0,20
7,fixed,reach_long_by_dist,4,1.0,18
7,fixed,reach_long_by_dist,5,1.0,16
7,fixed,reach_long_by_dist,6,1.0,14
7,fixed,reach_long_by_dist,7,1.0,12
7,fixed,reach_long_by_dist,8,1.0,10
7,fixed,reach_long_by_dist,9,1.0,8
7,fixed,reach_long_by_dist,10,1.0,6
7,fixed,reach_long_by_dist,11,1.0,4
7,fixed,reach_long_by_dist,12,1.0,2
7,fixed,exact,,0.0,
7,fixed,reach_long,,1.0,
7,fixed,reach_short,,1.0,
7,fixed,cut,,0.8901,
7,fixed,pred_positive_rate,,0.595,
8,fixed,reach_long_by_dist,1,1.0,22
8,fixed,reach_long_by_dist,2,1.0,20
8,fixed,reach_long_by_dist,3,1.0,18
8,fixed,reach_long_by_dist,4,1.0,16
8,fixed,reach_long_by_dist,5,1.0,14
8,fixed,reach_long_by_dist,6,1.0,12
8,fixed,reach_long_by_dist,7,1.0,10
8,fixed,reach_long_by_dist,8,1.0,8
8,fixed,reach_long_by_dist,9,1.0,6
8,fixed,reach_long_by_dist,10,1.0,4
8,fixed,reach_long_by_dist,11,1.0,2
8,fixed,exact,,0.0,
8,fixed,reach_long,,1.0,
8,fixed,reach_short,,1.0,
8,fixed,cut,,0.8438,
8,fixed,pred_positive_rate,,0.595,
10,fixed,reach_long_by_dist,1,1.0,18
10,fixed,reach_long_by_dist,2,1.0,16
10,fixed,reach_long_by_dist,3,1.0,14
10,fixed,reach_long_by_dist,4,1.0,12
10,fixed,reach_long_by_dist,5,1.0,10
10,fixed,reach_long_by_dist,6,1.0,8
10,fixed,reach_long_by_dist,7,1.0,6
10,fixed,reach_long_by_dist,8,1.0,4
10,fixed,reach_long_by_dist,9,1.0,2
10,fixed,exact,,0.0,
10,fixed,reach_long,,1.0,
10,fixed,reach_short,,1.0,
10,fixed,cut,,0.67,
10,fixed,pred_positive_rate,,0.665,
