split_a,mode,metric,distance,value,n_pairs
3,random,reach_long_by_dist,2,1.0,70
3,random,reach_long_by_dist,3,1.0,68
3,random,reach_long_by_dist,4,1.0,66
3,random,reach_long_by_dist,5,1.0,64
3,random,reach_long_by_dist,6,1.0,62
3,random,reach_long_by_dist,7,1.0,60
3,random,reach_long_by_dist,8,1.0,58
3,random,reach_long_by_dist,9,1.0,56
3,random,reach_long_by_dist,10,1.0,54
3,random,reach_long_by_dist,11,1.0,52
3,random,reach_long_by_dist,12,1.0,50
3,random,reach_long_by_dist,13,1.0,48
3,random,reach_long_by_dist,14,1.0,46
3,random,reach_long_by_dist,15,1.0,44
3,random,reach_long_by_dist,16,1.0,42
3,random,reach_long_by_dist,17,1.0,40
3,random,reach_long_by_dist,18,1.0,38
3,random,reach_long_by_dist,19,1.0,36
3,random,reach_long_by_dist,20,1.0,34
3,random,reach_long_by_dist,21,1.0,32
3,random,reach_long_by_dist,22,1.0,30
3,random,reach_long_by_dist,23,1.0,28
3,random,reach_long_by_dist,24,1.0,26
3,random,reach_long_by_dist,25,1.0,24
3,random,reach_long_by_dist,26,1.0,22
3,random,reach_long_by_dist,27,1.0,20
3,random,reach_long_by_dist,28,1.0,18
3,random,reach_long_by_dist,29,1.0,16
3,random,reach_long_by_dist,30,1.0,14
3,random,reach_long_by_dist,31,1.0,12
3,random,reach_long_by_dist,32,1.0,10
3,random,reach_long_by_dist,33,1.0,8
3,random,reach_long_by_dist,34,1.0,6
3,random,reach_long_by_dist,35,1.0,4
3,random,reach_long_by_dist,36,1.0,2
3,random,exact,,0.8,
3,random,reach_long,,1.0,
3,random,reach_short,,1.0,
3,random,cut,,0.9908,
3,random,pred_positive_rate,,0.8625,
4,random,reach_long_by_dist,1,1.0,70
4,random,reach_long_by_dist,2,1.0,68
4,random,reach_long_by_dist,3,1.0,66
4,random,reach_long_by_dist,4,1.0,64
4,random,reach_long_by_dist,5,1.0,62
4,random,reach_long_by_dist,6,1.0,60
4,random,reach_long_by_dist,7,1.0,58
4,random,reach_long_by_dist,8,1.0,56
4,random,reach_long_by_dist,9,1.0,54
4,random,reach_long_by_dist,10,1.0,52
4,random,reach_long_by_dist,11,1.0,50
4,random,reach_long_by_dist,12,1.0,48
4,random,reach_long_by_dist,13,1.0,46
4,random,reach_long_by_dist,14,1.0,44
4,random,reach_long_by_dist,15,1.0,42
4,random,reach_long_by_dist,16,1.0,40
4,random,reach_long_by_dist,17,1.0,38
4,random,reach_long_by_dist,18,1.0,36
4,random,reach_long_by_dist,19,1.0,34
4,random,reach_long_by_dist,20,1.0,32
4,random,reach_long_by_dist,21,1.0,30
4,random,reach_long_by_dist,22,1.0,28
4,random,reach_long_by_dist,23,1.0,26
4,random,reach_long_by_dist,24,1.0,24
4,random,reach_long_by_dist,25,1.0,22
4,random,reach_long_by_dist,26,1.0,20
4,random,reach_long_by_dist,27,1.0,18
4,random,reach_long_by_dist,28,1.0,16
4,random,reach_long_by_dist,29,1.0,14
4,random,reach_long_by_dist,30,1.0,12
4,random,reach_long_by_dist,31,1.0,10
4,random,reach_long_by_dist,32,1.0,8
4,random,reach_long_by_dist,33,1.0,6
4,random,reach_long_by_dist,34,1.0,4
4,random,reach_long_by_dist,35,1.0,2
4,random,exact,,1.0,
4,random,reach_long,,1.0,
4,random,reach_short,,1.0,
4,random,cut,,1.0,
4,random,pred_positive_rate,,0.82,
5,random,reach_long_by_dist,1,1.0,68
5,random,reach_long_by_dist,2,1.0,66
5,random,reach_long_by_dist,3,1.0,64
5,random,reach_long_by_dist,4,1.0,62
5,random,reach_long_by_dist,5,1.0,60
5,random,reach_long_by_dist,6,1.0,58
5,random,reach_long_by_dist,7,1.0,56
5,random,reach_long_by_dist,8,1.0,54
5,random,reach_long_by_dist,9,1.0,52
5,random,reach_long_by_dist,10,1.0,50
5,random,reach_long_by_dist,11,1.0,48
5,random,reach_long_by_dist,12,1.0,46
5,random,reach_long_by_dist,13,1.0,44
5,random,reach_long_by_dist,14,1.0,42
5,random,reach_long_by_dist,15,1.0,40
5,random,reach_long_by_dist,16,1.0,38
5,random,reach_long_by_dist,17,1.0,36
5,random,reach_long_by_dist,18,1.0,34
5,random,reach_long_by_dist,19,1.0,32
5,random,reach_long_by_dist,20,1.0,30
5,random,reach_long_by_dist,21,1.0,28
5,random,reach_long_by_dist,22,1.0,26
5,random,reach_long_by_dist,23,1.0,24
5,random,reach_long_by_dist,24,1.0,22
5,random,reach_long_by_dist,25,1.0,20
5,random,reach_long_by_dist,26,1.0,18
5,random,reach_long_by_dist,27,1.0,16
5,random,reach_long_by_dist,28,1.0,14
5,random,reach_long_by_dist,29,1.0,12
5,random,reach_long_by_dist,30,1.0,10
5,random,reach_long_by_dist,31,1.0,8
5,random,reach_long_by_dist,32,1.0,6
5,random,reach_long_by_dist,33,1.0,4
5,random,reach_long_by_dist,34,1.0,2
5,random,exact,,0.995,
5,random,reach_long,,1.0,
5,random,reach_short,,1.0,
5,random,cut,,1.0,
5,random,pred_positive_rate,,0.7813,
6,random,reach_long_by_dist,1,1.0,66
6,random,reach_long_by_dist,2,1.0,64
6,random,reach_long_by_dist,3,1.0,62
6,random,reach_long_by_dist,4,1.0,60
6,random,reach_long_by_dist,5,1.0,58
6,random,reach_long_by_dist,6,1.0,56
6,random,reach_long_by_dist,7,1.0,54
6,random,reach_long_by_dist,8,1.0,52
6,random,reach_long_by_dist,9,1.0,50
6,random,reach_long_by_dist,10,1.0,48
6,random,reach_long_by_dist,11,1.0,46
6,random,reach_long_by_dist,12,1.0,44
6,random,reach_long_by_dist,13,1.0,42
6,random,reach_long_by_dist,14,1.0,40
6,random,reach_long_by_dist,15,1.0,38
6,random,reach_long_by_dist,16,1.0,36
6,random,reach_long_by_dist,17,1.0,34
6,random,reach_long_by_dist,18,1.0,32
6,random,reach_long_by_dist,19,1.0,30
6,random,reach_long_by_dist,20,1.0,28
6,random,reach_long_by_dist,21,1.0,26
6,random,reach_long_by_dist,22,1.0,24
6,random,reach_long_by_dist,23,1.0,22
6,random,reach_long_by_dist,24,1.0,20
6,random,reach_long_by_dist,25,1.0,18
6,random,reach_long_by_dist,26,1.0,16
6,random,reach_long_by_dist,27,1.0,14
6,random,reach_long_by_dist,28,1.0,12
6,random,reach_long_by_dist,29,1.0,10
6,random,reach_long_by_dist,30,1.0,8
6,random,reach_long_by_dist,31,1.0,6
6,random,reach_long_by_dist,32,1.0,4
6,random,reach_long_by_dist,33,1.0,2
6,random,exact,,0.89,
6,random,reach_long,,1.0,
6,random,reach_short,,1.0,
6,random,cut,,0.9986,
6,random,pred_positive_rate,,0.7454,
7,random,reach_long_by_dist,1,1.0,64
7,random,reach_long_by_dist,2,1.0,62
7,random,reach_long_by_dist,3,1.0,60
7,random,reach_long_by_dist,4,1.0,58
7,random,reach_long_by_dist,5,1.0,56
7,random,reach_long_by_dist,6,1.0,54
7,random,reach_long_by_dist,7,1.0,52
7,random,reach_long_by_dist,8,1.0,50
7,random,reach_long_by_dist,9,1.0,48
7,random,reach_long_by_dist,10,1.0,46
7,random,reach_long_by_dist,11,1.0,44
7,random,reach_long_by_dist,12,1.0,42
7,random,reach_long_by_dist,13,1.0,40
7,random,reach_long_by_dist,14,1.0,38
7,random,reach_long_by_dist,15,1.0,36
7,random,reach_long_by_dist,16,1.0,34
7,random,reach_long_by_dist,17,0.9998,32
7,random,reach_long_by_dist,18,1.0,30
7,random,reach_long_by_dist,19,0.9998,28
7,random,reach_long_by_dist,20,1.0,26
7,random,reach_long_by_dist,21,1.0,24
7,random,reach_long_by_dist,22,1.0,22
7,random,reach_long_by_dist,23,1.0,20
7,random,reach_long_by_dist,24,1.0,18
7,random,reach_long_by_dist,25,1.0,16
7,random,reach_long_by_dist,26,1.0,14
7,random,reach_long_by_dist,27,1.0,12
7,random,reach_long_by_dist,28,1.0,10
7,random,reach_long_by_dist,29,1.0,8
7,random,reach_long_by_dist,30,1.0,6
7,random,reach_long_by_dist,31,1.0,4
7,random,reach_long_by_dist,32,1.0,2
7,random,exact,,0.72,
7,random,reach_long,,1.0,
7,random,reach_short,,1.0,
7,random,cut,,0.9968,
7,random,pred_positive_rate,,0.7122,
8,random,reach_long_by_dist,1,1.0,62
8,random,reach_long_by_dist,2,1.0,60
8,random,reach_long_by_dist,3,1.0,58
8,random,reach_long_by_dist,4,1.0,56
8,random,reach_long_by_dist,5,1.0,54
8,random,reach_long_by_dist,6,1.0,52
8,random,reach_long_by_dist,7,1.0,50
8,random,reach_long_by_dist,8,1.0,48
8,random,reach_long_by_dist,9,1.0,46
8,random,reach_long_by_dist,10,0.9943,44
8,random,reach_long_by_dist,11,0.9952,42
8,random,reach_long_by_dist,12,0.9951,40
8,random,reach_long_by_dist,13,0.9936,38
8,random,reach_long_by_dist,14,0.9939,36
8,random,reach_long_by_dist,15,0.9885,34
8,random,reach_long_by_dist,16,0.982,32
8,random,reach_long_by_dist,17,0.9758,30
8,random,reach_long_by_dist,18,0.968,28
8,random,reach_long_by_dist,19,0.965,26
8,random,reach_long_by_dist,20,0.9465,24
8,random,reach_long_by_dist,21,0.9541,22
8,random,reach_long_by_dist,22,0.9563,20
8,random,reach_long_by_dist,23,0.9825,18
8,random,reach_long_by_dist,24,0.995,16
8,random,reach_long_by_dist,25,0.9954,14
8,random,reach_long_by_dist,26,0.9967,12
8,random,reach_long_by_dist,27,0.996,10
8,random,reach_long_by_dist,28,0.9969,8
8,random,reach_long_by_dist,29,0.9933,6
8,random,reach_long_by_dist,30,0.9925,4
8,random,reach_long_by_dist,31,0.985,2
8,random,exact,,0.0,
8,random,reach_long,,0.9915,
8,random,reach_short,,1.0,
8,random,cut,,0.9234,
8,random,pred_positive_rate,,0.6992,
9,random,reach_long_by_dist,1,1.0,60
9,random,reach_long_by_dist,2,1.0,58
9,random,reach_long_by_dist,3,1.0,56
9,random,reach_long_by_dist,4,1.0,54
9,random,reach_long_by_dist,5,1.0,52
9,random,reach_long_by_dist,6,1.0,50
9,random,reach_long_by_dist,7,1.0,48
9,random,reach_long_by_dist,8,1.0,46
9,random,reach_long_by_dist,9,1.0,44
9,random,reach_long_by_dist,10,0.7962,42
9,random,reach_long_by_dist,11,0.8283,40
9,random,reach_long_by_dist,12,0.847,38
9,random,reach_long_by_dist,13,0.8371,36
9,random,reach_long_by_dist,14,0.8071,34
9,random,reach_long_by_dist,15,0.7717,32
9,random,reach_long_by_dist,16,0.724,30
9,random,reach_long_by_dist,17,0.6889,28
9,random,reach_long_by_dist,18,0.6748,26
9,random,reach_long_by_dist,19,0.6656,24
9,random,reach_long_by_dist,20,0.6875,22
9,random,reach_long_by_dist,21,0.7262,20
9,random,reach_long_by_dist,22,0.7672,18
9,random,reach_long_by_dist,23,0.8113,16
9,random,reach_long_by_dist,24,0.7882,14
9,random,reach_long_by_dist,25,0.7212,12
9,random,reach_long_by_dist,26,0.642,10
9,random,reach_long_by_dist,27,0.6344,8
9,random,reach_long_by_dist,28,0.6275,6
9,random,reach_long_by_dist,29,0.665,4
9,random,reach_long_by_dist,30,0.675,2
9,random,exact,,0.0,
9,random,reach_long,,0.8806,
9,random,reach_short,,1.0,
9,random,cut,,0.9323,
9,random,pred_positive_rate,,0.6054,
10,random,reach_long_by_dist,1,1.0,58
10,random,reach_long_by_dist,2,1.0,56
10,random,reach_long_by_dist,3,1.0,54
10,random,reach_long_by_dist,4,1.0,52
10,random,reach_long_by_dist,5,1.0,50
10,random,reach_long_by_dist,6,1.0,48
10,random,reach_long_by_dist,7,1.0,46
10,random,reach_long_by_dist,8,1.0,44
10,random,reach_long_by_dist,9,1.0,42
10,random,reach_long_by_dist,10,0.3675,40
10,random,reach_long_by_dist,11,0.3405,38
10,random,reach_long_by_dist,12,0.3357,36
10,random,reach_long_by_dist,13,0.3346,34
10,random,reach_long_by_dist,14,0.3405,32
10,random,reach_long_by_dist,15,0.3595,30
10,random,reach_long_by_dist,16,0.3666,28
10,random,reach_long_by_dist,17,0.3763,26
10,random,reach_long_by_dist,18,0.3867,24
10,random,reach_long_by_dist,19,0.3732,22
10,random,reach_long_by_dist,20,0.3533,20
10,random,reach_long_by_dist,21,0.2956,18
10,random,reach_long_by_dist,22,0.2241,16
10,random,reach_long_by_dist,23,0.1654,14
10,random,reach_long_by_dist,24,0.0867,12
10,random,reach_long_by_dist,25,0.0365,10
10,random,reach_long_by_dist,26,0.0556,8
10,random,reach_long_by_dist,27,0.015,6
10,random,reach_long_by_dist,28,0.0163,4
10,random,reach_long_by_dist,29,0.02,2
10,random,exact,,0.0,
10,random,reach_long,,0.6674,
10,random,reach_short,,0.9999,
10,random,cut,,0.9984,
10,random,pred_positive_rate,,0.4447,
11,random,reach_long_by_dist,1,1.0,56
11,random,reach_long_by_dist,2,1.0,54
11,random,reach_long_by_dist,3,1.0,52
11,random,reach_long_by_dist,4,1.0,50
11,random,reach_long_by_dist,5,1.0,48
11,random,reach_long_by_dist,6,1.0,46
11,random,reach_long_by_dist,7,1.0,44
11,random,reach_long_by_dist,8,1.0,42
11,random,reach_long_by_dist,9,1.0,40
11,random,reach_long_by_dist,10,0.0072,38
11,random,reach_long_by_dist,11,0.0064,36
11,random,reach_long_by_dist,12,0.0057,34
11,random,reach_long_by_dist,13,0.0072,32
11,random,reach_long_by_dist,14,0.0088,30
11,random,reach_long_by_dist,15,0.0084,28
11,random,reach_long_by_dist,16,0.0069,26
11,random,reach_long_by_dist,17,0.0085,24
11,random,reach_long_by_dist,18,0.0061,22
11,random,reach_long_by_dist,19,0.0025,20
11,random,reach_long_by_dist,20,0.0022,18
11,random,reach_long_by_dist,21,0.0009,16
11,random,reach_long_by_dist,22,0.0007,14
11,random,reach_long_by_dist,23,0.0,12
11,random,reach_long_by_dist,24,0.0,10
11,random,reach_long_by_dist,25,0.0,8
11,random,reach_long_by_dist,26,0.0,6
11,random,reach_long_by_dist,27,0.0,4
11,random,reach_long_by_dist,28,0.0,2
11,random,exact,,0.0,
11,random,reach_long,,0.5346,
11,random,reach_short,,0.9816,
11,random,cut,,1.0,
11,random,pred_positive_rate,,0.3638,
12,random,reach_long_by_dist,1,1.0,54
12,random,reach_long_by_dist,2,1.0,52
12,random,reach_long_by_dist,3,1.0,50
12,random,reach_long_by_dist,4,1.0,48
12,random,reach_long_by_dist,5,1.0,46
12,random,reach_long_by_dist,6,1.0,44
12,random,reach_long_by_dist,7,1.0,42
12,random,reach_long_by_dist,8,1.0,40
12,random,reach_long_by_dist,9,1.0,38
12,random,reach_long_by_dist,10,0.0,36
12,random,reach_long_by_dist,11,0.0,34
12,random,reach_long_by_dist,12,0.0,32
12,random,reach_long_by_dist,13,0.0,30
12,random,reach_long_by_dist,14,0.0,28
12,random,reach_long_by_dist,15,0.0,26
12,random,reach_long_by_dist,16,0.0,24
12,random,reach_long_by_dist,17,0.0,22
12,random,reach_long_by_dist,18,0.0,20
12,random,reach_long_by_dist,19,0.0,18
12,random,reach_long_by_dist,20,0.0,16
12,random,reach_long_by_dist,21,0.0,14
12,random,reach_long_by_dist,22,0.0,12
12,random,reach_long_by_dist,23,0.0,10
12,random,reach_long_by_dist,24,0.0,8
12,random,reach_long_by_dist,25,0.0,6
12,random,reach_long_by_dist,26,0.0,4
12,random,reach_long_by_dist,27,0.0,2
12,random,exact,,0.0,
12,random,reach_long,,0.5476,
12,random,reach_short,,0.9542,
12,random,cut,,1.0,
12,random,pred_positive_rate,,0.3625,
13,random,reach_long_by_dist,1,1.0,52
13,random,reach_long_by_dist,2,1.0,50
13,random,reach_long_by_dist,3,1.0,48
13,random,reach_long_by_dist,4,1.0,46
13,random,reach_long_by_dist,5,1.0,44
13,random,reach_long_by_dist,6,1.0,42
13,random,reach_long_by_dist,7,1.0,40
13,random,reach_long_by_dist,8,1.0,38
13,random,reach_long_by_dist,9,0.9997,36
13,random,reach_long_by_dist,10,0.0,34
13,random,reach_long_by_dist,11,0.0,32
13,random,reach_long_by_dist,12,0.0,30
13,random,reach_long_by_dist,13,0.0,28
13,random,reach_long_by_dist,14,0.0,26
13,random,reach_long_by_dist,15,0.0,24
13,random,reach_long_by_dist,16,0.0,22
13,random,reach_long_by_dist,17,0.0,20
13,random,reach_long_by_dist,18,0.0,18
13,random,reach_long_by_dist,19,0.0,16
13,random,reach_long_by_dist,20,0.0,14
13,random,reach_long_by_dist,21,0.0,12
13,random,reach_long_by_dist,22,0.0,10
13,random,reach_long_by_dist,23,0.0,8
13,random,reach_long_by_dist,24,0.0,6
13,random,reach_long_by_dist,25,0.0,4
13,random,reach_long_by_dist,26,0.0,2
13,random,exact,,0.0,
13,random,reach_long,,0.5641,
13,random,reach_short,,0.9226,
13,random,cut,,1.0,
13,random,pred_positive_rate,,0.3624,
14,random,reach_long_by_dist,1,1.0,50
14,random,reach_long_by_dist,2,1.0,48
14,random,reach_long_by_dist,3,1.0,46
14,random,reach_long_by_dist,4,1.0,44
14,random,reach_long_by_dist,5,1.0,42
14,random,reach_long_by_dist,6,1.0,40
14,random,reach_long_by_dist,7,1.0,38
14,random,reach_long_by_dist,8,1.0,36
14,random,reach_long_by_dist,9,0.9988,34
14,random,reach_long_by_dist,10,0.0,32
14,random,reach_long_by_dist,11,0.0,30
14,random,reach_long_by_dist,12,0.0,28
14,random,reach_long_by_dist,13,0.0,26
14,random,reach_long_by_dist,14,0.0,24
14,random,reach_long_by_dist,15,0.0,22
14,random,reach_long_by_dist,16,0.0,20
14,random,reach_long_by_dist,17,0.0,18
14,random,reach_long_by_dist,18,0.0,16
14,random,reach_long_by_dist,19,0.0,14
14,random,reach_long_by_dist,20,0.0,12
14,random,reach_long_by_dist,21,0.0,10
14,random,reach_long_by_dist,22,0.0,8
14,random,reach_long_by_dist,23,0.0,6
14,random,reach_long_by_dist,24,0.0,4
14,random,reach_long_by_dist,25,0.0,2
14,random,exact,,0.0,
14,random,reach_long,,0.5815,
14,random,reach_short,,0.8885,
14,random,cut,,1.0,
14,random,pred_positive_rate,,0.3623,
15,random,reach_long_by_dist,1,1.0,48
15,random,reach_long_by_dist,2,1.0,46
15,random,reach_long_by_dist,3,1.0,44
15,random,reach_long_by_dist,4,1.0,42
15,random,reach_long_by_dist,5,1.0,40
15,random,reach_long_by_dist,6,1.0,38
15,random,reach_long_by_dist,7,1.0,36
15,random,reach_long_by_dist,8,1.0,34
15,random,reach_long_by_dist,9,0.9792,32
15,random,reach_long_by_dist,10,0.0,30
15,random,reach_long_by_dist,11,0.0,28
15,random,reach_long_by_dist,12,0.0,26
15,random,reach_long_by_dist,13,0.0,24
15,random,reach_long_by_dist,14,0.0,22
15,random,reach_long_by_dist,15,0.0,20
15,random,reach_long_by_dist,16,0.0,18
15,random,reach_long_by_dist,17,0.0,16
15,random,reach_long_by_dist,18,0.0,14
15,random,reach_long_by_dist,19,0.0,12
15,random,reach_long_by_dist,20,0.0,10
15,random,reach_long_by_dist,21,0.0,8
15,random,reach_long_by_dist,22,0.0,6
15,random,reach_long_by_dist,23,0.0,4
15,random,reach_long_by_dist,24,0.0,2
15,random,exact,,0.0,
15,random,reach_long,,0.5989,
15,random,reach_short,,0.8521,
15,random,cut,,1.0,
15,random,pred_positive_rate,,0.3614,
16,random,reach_long_by_dist,1,1.0,46
16,random,reach_long_by_dist,2,1.0,44
16,random,reach_long_by_dist,3,1.0,42
16,random,reach_long_by_dist,4,1.0,40
16,random,reach_long_by_dist,5,1.0,38
16,random,reach_long_by_dist,6,1.0,36
16,random,reach_long_by_dist,7,1.0,34
16,random,reach_long_by_dist,8,1.0,32
16,random,reach_long_by_dist,9,0.9602,30
16,random,reach_long_by_dist,10,0.0,28
16,random,reach_long_by_dist,11,0.0,26
16,random,reach_long_by_dist,12,0.0,24
16,random,reach_long_by_dist,13,0.0,22
16,random,reach_long_by_dist,14,0.0,20
16,random,reach_long_by_dist,15,0.0,18
16,random,reach_long_by_dist,16,0.0,16
16,random,reach_long_by_dist,17,0.0,14
16,random,reach_long_by_dist,18,0.0,12
16,random,reach_long_by_dist,19,0.0,10
16,random,reach_long_by_dist,20,0.0,8
16,random,reach_long_by_dist,21,0.0,6
16,random,reach_long_by_dist,22,0.0,4
16,random,reach_long_by_dist,23,0.0,2
16,random,exact,,0.0,
16,random,reach_long,,0.6174,
16,random,reach_short,,0.8192,
16,random,cut,,1.0,
16,random,pred_positive_rate,,0.3609,
17,random,reach_long_by_dist,1,1.0,44
17,random,reach_long_by_dist,2,1.0,42
17,random,reach_long_by_dist,3,1.0,40
17,random,reach_long_by_dist,4,1.0,38
17,random,reach_long_by_dist,5,1.0,36
17,random,reach_long_by_dist,6,1.0,34
17,random,reach_long_by_dist,7,1.0,32
17,random,reach_long_by_dist,8,1.0,30
17,random,reach_long_by_dist,9,0.9554,28
17,random,reach_long_by_dist,10,0.0,26
17,random,reach_long_by_dist,11,0.0,24
17,random,reach_long_by_dist,12,0.0,22
17,random,reach_long_by_dist,13,0.0,20
17,random,reach_long_by_dist,14,0.0,18
17,random,reach_long_by_dist,15,0.0,16
17,random,reach_long_by_dist,16,0.0,14
17,random,reach_long_by_dist,17,0.0,12
17,random,reach_long_by_dist,18,0.0,10
17,random,reach_long_by_dist,19,0.0,8
17,random,reach_long_by_dist,20,0.0,6
17,random,reach_long_by_dist,21,0.0,4
17,random,reach_long_by_dist,22,0.0,2
17,random,exact,,0.0,
17,random,reach_long,,0.6378,
17,random,reach_short,,0.7919,
17,random,cut,,1.0,
17,random,pred_positive_rate,,0.3613,
18,random,reach_long_by_dist,1,1.0,42
18,random,reach_long_by_dist,2,1.0,40
18,random,reach_long_by_dist,3,1.0,38
18,random,reach_long_by_dist,4,1.0,36
18,random,reach_long_by_dist,5,1.0,34
18,random,reach_long_by_dist,6,1.0,32
18,random,reach_long_by_dist,7,1.0,30
18,random,reach_long_by_dist,8,1.0,28
18,random,reach_long_by_dist,9,0.9594,26
18,random,reach_long_by_dist,10,0.0,24
18,random,reach_long_by_dist,11,0.0,22
18,random,reach_long_by_dist,12,0.0,20
18,random,reach_long_by_dist,13,0.0,18
18,random,reach_long_by_dist,14,0.0,16
18,random,reach_long_by_dist,15,0.0,14
18,random,reach_long_by_dist,16,0.0,12
18,random,reach_long_by_dist,17,0.0,10
18,random,reach_long_by_dist,18,0.0,8
18,random,reach_long_by_dist,19,0.0,6
18,random,reach_long_by_dist,20,0.0,4
18,random,reach_long_by_dist,21,0.0,2
18,random,exact,,0.0,
18,random,reach_long,,0.6601,
18,random,reach_short,,0.7634,
18,random,cut,,1.0,
18,random,pred_positive_rate,,0.3616,
19,random,reach_long_by_dist,1,1.0,40
19,random,reach_long_by_dist,2,1.0,38
19,random,reach_long_by_dist,3,1.0,36
19,random,reach_long_by_dist,4,1.0,34
19,random,reach_long_by_dist,5,1.0,32
19,random,reach_long_by_dist,6,1.0,30
19,random,reach_long_by_dist,7,1.0,28
19,random,reach_long_by_dist,8,1.0,26
19,random,reach_long_by_dist,9,0.9631,24
19,random,reach_long_by_dist,10,0.0,22
19,random,reach_long_by_dist,11,0.0,20
19,random,reach_long_by_dist,12,0.0,18
19,random,reach_long_by_dist,13,0.0,16
19,random,reach_long_by_dist,14,0.0,14
19,random,reach_long_by_dist,15,0.0,12
19,random,reach_long_by_dist,16,0.0,10
19,random,reach_long_by_dist,17,0.0,8
19,random,reach_long_by_dist,18,0.0,6
19,random,reach_long_by_dist,19,0.0,4
19,random,reach_long_by_dist,20,0.0,2
19,random,exact,,0.0,
19,random,reach_long,,0.6836,
19,random,reach_short,,0.7354,
19,random,cut,,1.0,
19,random,pred_positive_rate,,0.3616,
20,random,reach_long_by_dist,1,1.0,38
20,random,reach_long_by_dist,2,1.0,36
20,random,reach_long_by_dist,3,1.0,34
20,random,reach_long_by_dist,4,1.0,32
20,random,reach_long_by_dist,5,1.0,30
20,random,reach_long_by_dist,6,1.0,28
20,random,reach_long_by_dist,7,1.0,26
20,random,reach_long_by_dist,8,1.0,24
20,random,reach_long_by_dist,9,0.9711,22
20,random,reach_long_by_dist,10,0.0,20
20,random,reach_long_by_dist,11,0.0,18
20,random,reach_long_by_dist,12,0.0,16
20,random,reach_long_by_dist,13,0.0,14
